name,name_ingles,level,flavour,description,details,page,somatic,verbal,material,cost,gp,ritual,concentration,abjuracion,conjuracion,adivinacion,encantamiento,evocacion,ilusionismo,nigromancia,transmutacion,como_usar,Clase del Hechizo
Texto ilusorio,Ilussory Script,1,Palabras que engañan.,"Imbuyes un texto en pergamino, papel u otro material con una ilusión que dura la duración del conjuro. Para ti y las criaturas que elijas, el texto parece normal y transmite el significado correcto; para los demás, parece escrito en letra desconocida o mágica y es ininteligible. La ilusión puede alterar caligrafía, significado e idioma, siempre que lo conozcas. Si el conjuro termina, la escritura original e ilusoria desaparecen. Una criatura con Visión verdadera puede leer el mensaje oculto.
","10 dias
Toque
1 min o un ritual",338 MdJ*,TRUE,FALSE,TRUE,10 po*,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Directo,"Bardo, Brujo, Mago"
Toque helado,Chill Touch,Truco,El frío de la tumba.,"Canalizas un frío sepulcral y haces un ataque de conjuro cuerpo a cuerpo contra un objetivo dentro del alcance. Si acierta, el objetivo recibirá 1d10 de daño necrótico y no podrá recuperar puntos de golpe hasta el final de tu siguiente turno.
Mejora de truco. El daño aumenta en 1d10 cuando alcanzas los niveles 5 (2d10), 11 (3d10) y 17 (4d10).
","Instant.
Toque
Acción",338 MdJ,TRUE,TRUE,FALSE,10 po*,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,D20+ata.CaC,"Brujo, Hechicero, Mago"
Toque vampírico,Vampiric Touch,3,Robar vida con un toque.,"El toque de tu mano envuelta en sombras puede absorber la fuerza vital de otros para curar tus heridas. Haz un ataque de conjuro cuerpo a cuerpo contra una criatura dentro del alcance. Si acierta, el objetivo sufrirá 3d6 de daño necrótico y tú recuperarás una cantidad de puntos de golpe igual a la mitad del daño necrótico infligido.
Hasta que el conjuro termine, podrás realizar el ataque otra vez como acción de magia en cada uno de tus turnos y hacer objetivo a la misma criatura o a otra distinta.
Con un espacio de conjuro de nivel superior. El daño aumenta en 1d6 por cada nivel por encima de 3 que tenga el espacio.
","1 min
Lanzador
Acción",338 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,D20+ata.CaC,"Brujo, Hechicero, Mago"
Tormenta de aguanieve,Sleet Storm,3,Hielo y viento castigan.,"Hasta que el conjuro termine, caerá aguanieve en un cilindro de 12 m / 40 pies de alto y 6 m / 20 pies de radio centrado en un punto que elijas dentro del alcance. La zona está muy oscura y las llamas desprotegidas que haya en ella se apagan.
El suelo abarcado en el cilindro es terreno difícil. Cuando una criatura entre en el cilindro por primera vez en un turno o comience su turno en él, deberá superar una tirada de salvación de Destreza o tendrá el estado de derribada y perderá la concentración.
","1 min
45 m / 150 f / 30 cas
Acción",339 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Druida, Hechicero, Mago"
Tormenta de espinas,Hail of Thorns,1,Lluvia de espinas.,"Al golpear a la criatura, el conjuro crea una lluvia de espinas que saldrá disparada de tu arma a distancia o munición. El objetivo del ataque y todas las criaturas a 1,5 m / 5 pies o menos de él hacen una tirada de salvación de Destreza; sufrirán 1d10 de daño perforante si la fallan o la mitad del daño si la superan.
Con un espacio de conjuro de nivel superior. El daño aumenta en 1d10 por cada nivel por encima de 1 que tenga el espacio.
","Instant.
Lanzador
Acción adicional, inmediata tras acertar ataque",339 MdJ,FALSE,TRUE,FALSE,~,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TdS Des.,Explorador
Tormenta de fuego,Fire Storm,7,Fuego que cae del cielo.,"Una tormenta de llamas aparece dentro del alcance. El área de la tormenta consta de hasta diez cubos de 3 m / 10 pies de lado que puedes disponer según desees, cada uno de los cuales debe estar adyacente al menos a otro. Todas las criaturas situadas en la zona de 4,5 m / 15 pies deberán realizar una tirada de salvación de Destreza; sufrirán 7d10 de daño de fuego si la fallan o la mitad del daño si la superan.
Los objetos inflamables dentro del área que no lleve o viste nadie empezarán a arder.
","Instant.
45 m / 150 f / 30 cas
Acción",339 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TdS Des.,"Druida, Clerigo, Hechicero"
Tormenta de hielo,Ice Storm,4,El hielo arrasa.,"Una granizada cae en un cilindro de 6 m / 20 pies de radio y 12 m / 40 pies de altura centrado en un punto dentro del alcance. Todas las criaturas situadas en el cilindro hacen una tirada de salvación de Destreza; sufrirán 2d10 de daño contundente y 4d6 de daño de frío si la fallan o la mitad del daño si la superan.
Las bolas de granizo convierten el suelo del cilindro en terreno difícil hasta el final de tu siguiente turno.
Con un espacio de conjuro de nivel superior. El daño contundente aumenta en 1d10 por cada nivel por encima de 4 que tenga el espacio.
","Instant.
90 m / 300 f / 60 cas
Acción",339 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,"Druida, Hechicero, Mago"
Tormenta de la venganza,Storm of Vengeance,9,La naturaleza desata su ira.,"Creas una nube de tormenta centrada en un punto dentro del alcance, con radio de 90 m / 300 pies. Al aparecer, cada criatura bajo la nube hace un salvamento de Constitución; si falla, recibe 2d6 daño de Trueno y queda ensordecido hasta el final del conjuro. Al inicio de cada uno de tus turnos siguientes, la tormenta produce efectos diferentes, como se detalla a continuación:
Turno
2
3

4
5-10

Descripción
Lluvia ácida, cada criatura recibe 4d6 daño ácido.
Seis rayos golpean hasta seis criaturas diferentes, TdS de Destreza, si fallan 10d6 daño de rayo, si no la mitad.
Granizo, cada criatura recibe 2d6 daño contundente.
Ráfagas y lluvia helada, cada criatura recibe 1d6 daño de frío, el área se vuelve terreno difícil y ataques con armas a distancia son imposibles, el fuerte viento sopla por el área.
","1 min
1'5 km / 0.9 mi / 5000 cas
Acción",339 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,Druida
Tormenta de meteoritos,Meteor Swwarm,9,El cielo se rompe.,"Unos orbes de fuego abrasador caen en picado en cuatro puntos del suelo distintos que puedas ver dentro del alcance. Todas las criaturas situadas en una esfera de 12 m / 40 pies de radio centrada en cada uno de esos puntos hacen una tirada de salvación de Destreza. Sufrirán 20d6 de daño de fuego y 20d6 de daño contundente si la fallan o la mitad del daño si la superan. Las criaturas que estén situadas en el área de efecto de más de una de las esferas ardientes solo se verán afectadas por una.
Los objetos no mágicos que se encuentren dentro del área del conjuro también recibirán el daño, salvo si los lleva o viste una criatura, y empezarán a arder si son inflamables.
","Instant.
1'5 km / 0,9 mi / 5000 cas
Acción",340 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TdS Des.,"Hechicero, Mago"
Tormenta resplandeciente de Jallarzi,Jallarzi's Storm of Radiance,5,Luz que arrasa.,"Desatas una tormenta de luz intermitente y truenos intensos en un cilindro de 3 m / 10 pies de radio y 12 m / 40 pies de alto centrado en un punto que puedas ver dentro del alcance. Mientras estén en esta zona, las criaturas tendrán los estados de cegadas y ensordecidas y no podrán lanzar conjuros que tengan un componente verbal.
Cuando aparezca la tormenta, todas las criaturas dentro de ella harán una tirada de salvación de Constitución; sufrirán 2d10 de daño radiante y 2d10 de daño de trueno si la fallan o la mitad del daño si la superan. Una criatura también hará esta tirada cuando entre en el área del conjuro por primera vez en un turno o termine su turno allí. Una criatura solo hace esta tirada una vez por turno.
Con un espacio de conjuro de nivel superior. El daño radiante y de trueno aumenta en 1d10 por cada nivel por encima de 5 que tenga el espacio.
","1 min
36 m / 120 f / 24 cas
Acción",340 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Directo,"Brujo, Mago"
Trepar cual arácnido,Spider Climb,2,Moverse como una araña.,"Hasta que el conjuro termine, una criatura voluntaria a la que toques gana la capacidad de moverse hacia arriba, hacia abajo y de lado por superficies verticales, así como por techos. Esta manera de moverse no requiere del uso de las manos, que quedan libres. Además, el objetivo obtiene una velocidad trepando igual a su velocidad.
Con un espacio de conjuro de nivel superior. Puedes hacer objetivo a una criatura adicional por cada nivel por encima de 2 que tenga el espacio.
","1 hora
Toque
Acción",341 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Brujo, Hechicero, Mago"
Tronar,Thunderclap,Truco,El trueno responde.,"Todas las criaturas situadas en una emanación de 1,5 m / 5 pies que se origina en ti deberán superar una tirada de salvación de Constitución o sufrirán 1d6 de daño de trueno. El sonido atronador del conjuro se puede oír a una distancia de hasta 30 m / 100 pies.
Mejora de truco. El daño aumenta en 1d6 cuando alcanzas los niveles 5 (2d6), 11 (3d6) y 17 (4d6).","Instant.
Lanzador
Acción",341 MdJ,TRUE,FALSE,FALSE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TdS Con.,"Bardo, Druida, Brujo, Hechicero, Mago"
Truco de la cuerda,Rope Trick,2,Habitación extradimensional.,"Tocas una cuerda, lo que hace que uno de sus extremos flote hacia arriba hasta que la cuerda se ponga perpendicular al suelo o toque un techo. En el extremo superior de la cuerda se abre un portal invisible de 0,9 m por 1,5 m, el cual conduce a un espacio extradimensional que dura hasta que el conjuro termine. Este espacio puede alcanzarse trepando por la cuerda, que puede recogerse o soltarse desde el interior. En el espacio caben hasta ocho criaturas Medianas o más pequeñas. Los ataques, conjuros y otros efectos no pueden cruzar el espacio en ningún sentido, pero las criaturas que están dentro pueden ver a través del portal. Todo lo que esté dentro del espacio caerá fuera cuando el conjuro termine.","1 hora
Toque
Acción",341 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,Mago
Tsunami,Tsunami,8,El mar se levanta.,"Creas una pared de agua en un punto dentro del alcance de hasta 90 m / 300 pies de largo, 90 m / 300 pies de alto y 15 m / 50 pies de grosor, que dura la duración. Al aparecer, cada criatura en su área hace un salvamento de Fuerza; si falla recibe 6d10 daño contundente o la mitad si tiene éxito. Al inicio de cada uno de tus turnos, la pared se mueve 15 m / 50 pies de distancia de ti; cualquier criatura enorme o menor en la pared hace un salvamento de Fuerza o recibe 5d10 daño contundente (una vez por turno). Al final de cada turno, la pared pierde 15 m / 50 pies de altura y su daño se reduce 1d10. La pared termina al llegar a 0 m / 0 pies Una criatura atrapada puede nadar para moverse, pero debe superar una prueba de Fuerza (Atletismo) contra tu CD de conjuro; si falla, no puede moverse y caerá al suelo al salir.
","6 rondas
1’5 km / 0,9 mi / 1000 cas
1 min",341 MdJ*,TRUE,TRUE,FALSE,~,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TdS Fue.,Druida
Urna mágica,Magic Jar,6,Un contenedor que guarda lo imposible.,"Tu cuerpo va al recipiente usado como componente. Mientras estás en el eres consciente y no puedes hacer nada; solo puedes proyectar tu alma hasta 30 m / 100 pies para ir a tu cuerpo o poseer a alguien. Si intentas poseer a alguien esté hace salvación de Carisma y, si falla, tu alma entra en su cuerpo y la suya va a al recipiente; si tiene éxito, resiste y no puedes volver a intentarlo durante 24h. Al poseerlo, controlas sus puntos de golpe, dados de golpe, Fuerza, Destreza, Constitución, velocidad y sentidos; conservando todo lo demás de tu perfil. La criatura percibe todo desde el recipiente pero está incapacitado. Como acción de magia, puedes volver al recipiente si está a 30m / 100 pies, liberando al anfitrión. Si el cuerpo poseído muere, haces salvación de Carisma contra tu CD de conjuro; si fallas, mueres; si superas y el recipiente está al alcance, vuelves a él. Si el recipiente se destruye o el conjuro termina, vuelves a tu  cuerpo siempre que esté a 30 m / 100 pies o mueres.","Hasta que sea disipado
Lanzador
1 min",341 MdJ*,TRUE,TRUE,TRUE,500 po,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Directo,Mago
Ver invisibilidad,See Invisiblity,2,Ver lo oculto.,"Hasta que termine el conjuro, ves a las criaturas y objetos que tengan el estado de invisibles como si fueran visibles y puedes ver en el Plano Etéreo. Las criaturas y objetos que haya en él tendrán un aspecto fantasmal.","1 hora
Lanzador
Acción",342 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Hechicero, Mago"
Viajar con el viento,Wind Walk,6,Viajar como el aire.,"Tú y hasta diez criaturas voluntarias dentro del alcance asumís formas gaseosas con apariencia de jirones de nubes hasta que termine el conjuro. En esta forma, cada objetivo tiene velocidad de vuelo 90 m / 300 pies, puede levitar, es inmune al estado de derribado y resistente al daño contundente, cortante y perforante. Solo puede usar la acción de correr o una acción de magia para empezar a volver a su forma normal, lo que tarda 1 minuto y provoca el estado de aturdido. Mientras dure el conjuro, puede transformarse de nuevo en nube con acción de magia y 1 minuto de transformación. Si un objetivo está en nube y volando cuando el conjuro termina, desciende 18 m / 60 pies por asalto durante 1 minuto hasta aterrizar; si no aterriza en ese tiempo, cae la distancia restante.
","8 horas
9 m / 30 f / 6 cas
1 min",342 MdJ*,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,Druida
Viajar mediante plantas,Transport via Plants,6,Cruzar el mundo verde.,"Este conjuro crea un vínculo mágico entre una planta inanimada de tamaño Grande o mayor dentro del alcance y otra planta a cualquier distancia en el mismo plano de existencia. Tienes que haber visto o tocado la planta de destino al menos una vez antes. Hasta que termine el conjuro, cualquier criatura puede entrar en la planta objetivo y salir por la de destino gastando 1,5 m / 5 pies de movimiento.
","1 min
3 m / 10 f / 2 cas
Acción",342 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,Druida
Vigor arcano,Arcane Vigor,2,Reserva de poder.,"Recurres a tu fuerza vital para curarte. Tira uno o dos de tus dados de puntos de golpe no gastados para recuperar una cantidad de puntos de golpe igual al resultado total de la tirada más tu modificador por aptitud mágica. Después, los dados se consideran gastados.
Con un espacio de conjuro de nivel superior. La cantidad de dados de golpe no gastados que puedes tirar aumenta en uno por cada nivel por encima de 2 que tenga el espacio.
","Instant.
Lanzador
Acción adicional",342 MdJ,TRUE,TRUE,FALSE,~,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Hechicero, Mago"
Vínculo protector,Warding Bond,2,Compartir el daño.,"Tocas a otra criatura voluntaria y creas una conexión mística entre ella y tú hasta que el conjuro termine. Mientras el objetivo esté a 18 m / 60 pies o menos de ti, obtiene un bonificador de +1 a la CA y a las tiradas de salvación, así como resistencia a todo el daño. Sin embargo, cada vez que reciba daño, tú sufrirás la misma cantidad de daño.
El conjuro termina si tus puntos de golpe se reducen a 0 o si el objetivo y tú os separáis más de 18 m / 60 pies. También termina si se lanza otra vez sobre cualquiera de las dos criaturas conectadas.
","1 hora
Toque
Acción",343 MdJ,TRUE,TRUE,TRUE,100 po,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Clerigo, Paladín"
Visión en la oscuridad,Darkvision,2,Visión en la oscuridad.,"Hasta que el conjuro termine, una criatura voluntaria a la que toques tendrá visión en la oscuridad hasta 45 m / 150 pies.","8 horas
Toque
Acción",343 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Druida, Explorador, Hechicero, Mago"
Visión veraz,True Seeing,6,La verdad se revela.,"Hasta que el conjuro termine, la criatura voluntaria ala que toques tendrá visión verdadera hasta 36 m / 120 pies.","1 hora
Toque
Acción",343 MdJ,TRUE,TRUE,TRUE,25 po*,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Directo,"Bardo, Clerigo, Brujo, Hechicero, Mago"
Volar,Fly,3,Romper las ataduras del aire.,"Tocas a una criatura voluntaria. Hasta que el conjuro termine, el objetivo consigue una velocidad volando de 18 m / 60 pies y puede levitar. Cuando el conjuro termine, el objetivo caerá si aún está en el aire, excepto si puede detener la caída.
Con un espacio de conjuro de nivel superior. Puedes hacer objetivo a una criatura adicional por cada nivel por encima de 3 que tenga el espacio.
","10 min
Toque
Acción",343 MdJ,TRUE,TRUE,TRUE,~,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Directo,"Brujo, Hechicero, Mago"
